id	name	now_prices	up_down_rates	up_downs	up_rates	turnover_rates	volume_ratios	amplitudes	turnovers	tradable_shares	market_values	pe_ratios
600819	耀皮玻璃	6.48	-2.70	-0.18	-0.31	0.77	1.36	7.21	3694.48万	7.47亿	48.43亿	240.68
600360	华微电子	7.20	-2.70	-0.20	--	1.40	1.56	5.54	7416.21万	7.38亿	53.14亿	105.34
600552	凯盛科技	13.29	-2.71	-0.37	-0.08	0.88	1.34	4.25	4357.88万	3.70亿	49.23亿	106.32
603258	电魂网络	42.52	-2.72	-1.19	-0.09	4.40	2.17	6.82	1.11亿	6000.00万	25.51亿	43.65
600758	红阳能源	8.57	-2.72	-0.24	-0.12	4.30	1.50	4.65	2.07亿	5.63亿	48.28亿	7.73
600282	南钢股份	3.21	-2.73	-0.09	--	1.38	2.15	7.88	1.70亿	38.76亿	124.41亿	5.79
600090	同济堂	8.89	-2.73	-0.25	-0.34	0.88	1.21	5.69	2889.73万	3.68亿	32.71亿	24.45
603311	金海环境	20.45	-2.76	-0.58	--	2.68	1.08	6.09	5114.71万	9300.63万	19.02亿	47.27
600371	万向德农	11.62	-2.76	-0.33	--	1.05	1.53	6.53	2733.90万	2.25亿	26.15亿	58.40
601226	华电重工	6.66	-2.77	-0.19	0.15	2.05	1.74	5.69	5514.40万	4.05亿	26.97亿	--
600975	新五丰	6.29	-2.78	-0.18	0.32	1.48	1.07	4.64	4347.82万	4.69亿	29.48亿	30.74
600223	鲁商置业	4.54	-2.78	-0.13	-0.22	0.75	2.15	6.64	3385.62万	10.01亿	45.44亿	58.15
600792	云煤能源	4.52	-2.80	-0.13	0.22	0.40	1.29	6.24	1785.86万	9.90亿	44.74亿	1421.45
600794	保税科技	4.16	-2.80	-0.12	--	0.84	1.30	5.84	3731.34万	10.72亿	44.61亿	--
600773	西藏城投	10.70	-2.82	-0.31	0.38	2.38	1.26	6.54	1.84亿	7.29亿	78.03亿	140.80
600057	象屿股份	9.65	-2.82	-0.28	--	0.50	1.18	4.23	5335.86万	11.04亿	106.57亿	20.46
601007	金陵饭店	11.68	-2.83	-0.34	0.43	1.47	2.37	5.24	5134.63万	3.00亿	35.04亿	95.61
600179	安通控股	15.04	-2.84	-0.44	0.54	2.49	0.92	8.91	1.43亿	3.90亿	58.66亿	32.97
600768	宁波富邦	16.06	-2.84	-0.47	0.31	1.89	1.98	6.84	4011.00万	1.34亿	21.48亿	--
600571	信雅达	14.96	-2.86	-0.44	--	1.84	1.77	4.93	1.15亿	4.20亿	62.81亿	110.41
600369	西南证券	5.43	-2.86	-0.16	-0.18	0.46	1.19	3.76	1.41亿	56.45亿	306.53亿	320.83
600226	升华拜克	9.09	-2.88	-0.27	0.33	1.05	2.13	4.49	1.04亿	10.95亿	99.53亿	40.03
603198	迎驾贡酒	18.51	-2.89	-0.55	0.11	1.68	1.43	6.72	5152.56万	1.66亿	30.80亿	12.84
600831	广电网络	10.39	-2.90	-0.31	0.19	0.63	1.58	6.26	3708.65万	5.63亿	58.54亿	43.10
600098	广州发展	7.37	-2.90	-0.22	0.14	0.72	1.66	5.67	1.44亿	27.26亿	200.92亿	156.82
603002	宏昌电子	5.36	-2.90	-0.16	--	1.05	2.21	5.98	3395.58万	6.06亿	32.46亿	86.52
600084	中葡股份	6.70	-2.90	-0.20	-0.30	2.54	1.23	6.96	1.68亿	9.98亿	66.88亿	--
600097	开创国际	17.07	-2.90	-0.51	0.06	2.56	0.95	5.06	8794.65万	2.03亿	34.58亿	--
600676	交运股份	7.33	-2.91	-0.22	-0.14	0.59	2.10	5.43	3756.12万	8.62亿	63.21亿	22.34
603009	北特科技	38.96	-2.92	-1.17	0.18	6.77	0.80	4.71	9558.15万	3638.17万	14.17亿	66.22
600311	荣华实业	4.99	-2.92	-0.15	0.20	1.83	1.74	7.00	6041.86万	6.66亿	33.21亿	--
600303	曙光股份	9.29	-2.93	-0.28	-0.11	2.09	0.88	6.06	1.20亿	6.20亿	57.63亿	3.51
603300	华铁科技	11.75	-2.97	-0.36	0.09	5.57	1.69	7.68	1.81亿	2.78亿	32.68亿	52.05
600367	红星发展	10.77	-2.97	-0.33	0.19	1.49	1.27	6.67	4603.97万	2.91亿	31.36亿	59.26
601599	鹿港文化	6.52	-2.98	-0.20	--	0.69	0.96	5.66	3846.04万	8.53亿	55.61亿	160.34
603223	恒通股份	24.76	-2.98	-0.76	0.16	1.48	1.32	6.00	2875.41万	7900.00万	19.56亿	46.27
600620	天宸股份	11.72	-2.98	-0.36	0.77	0.56	2.90	7.45	4446.73万	6.87亿	80.48亿	--
600351	亚宝药业	7.14	-2.99	-0.22	0.28	1.04	1.85	5.30	5126.07万	6.92亿	49.41亿	34.58
600180	瑞茂通	12.95	-3.00	-0.40	0.39	0.59	1.27	5.84	6686.61万	8.82亿	114.17亿	12.25
600615	丰华股份	15.16	-3.01	-0.47	-0.07	1.37	0.90	3.84	3891.93万	1.88亿	28.44亿	514.05
600169	太原重工	3.87	-3.01	-0.12	0.26	1.30	2.28	9.02	1.21亿	24.24亿	93.81亿	2251.45
603000	人民网	13.54	-3.01	-0.42	-0.07	0.52	1.06	6.02	7785.09万	11.06亿	149.71亿	--
600530	交大昂立	5.44	-3.03	-0.17	-0.18	0.88	1.21	4.99	3739.51万	7.80亿	42.43亿	31.49
600131	岷江水电	7.68	-3.03	-0.24	--	1.43	1.47	8.84	4316.59万	3.97亿	30.52亿	382.72
600410	华胜天成	8.30	-3.04	-0.26	-0.24	1.65	1.83	7.59	1.21亿	8.92亿	74.07亿	--
603029	天鹅股份	31.05	-3.06	-0.98	0.06	3.50	1.18	6.62	3955.65万	3652.55万	11.34亿	463.89
603309	维力医疗	18.86	-3.08	-0.60	0.11	1.81	1.89	5.09	2624.27万	7700.00万	14.52亿	63.49
600605	汇通能源	16.27	-3.10	-0.52	-0.06	1.13	1.14	5.66	2704.42万	1.47亿	23.97亿	112.18
600630	龙头股份	11.57	-3.10	-0.37	0.09	2.40	1.97	5.11	1.18亿	4.25亿	49.16亿	57.62
600865	百大集团	9.98	-3.11	-0.32	-0.10	1.32	1.73	6.89	4940.11万	3.76亿	37.55亿	61.73
603636	南威软件	14.62	-3.12	-0.47	-0.07	5.41	0.67	4.64	1.35亿	1.70亿	24.91亿	--
601015	陕西黑猫	6.81	-3.13	-0.22	-0.29	1.30	1.75	4.12	3969.15万	4.44亿	30.24亿	53.11
600851	海欣股份	9.26	-3.14	-0.30	0.11	0.56	1.62	5.44	3841.56万	7.38亿	68.36亿	274.40
603085	天成自控	45.79	-3.15	-1.49	-0.17	1.73	0.66	4.76	2279.82万	2875.00万	13.16亿	176.11
600650	锦江投资	17.21	-3.15	-0.56	0.06	0.94	1.82	4.90	6288.48万	3.91亿	67.22亿	32.10
600209	罗顿发展	10.39	-3.17	-0.34	--	5.96	1.42	8.11	2.59亿	4.26亿	44.30亿	--
600199	金种子酒	7.61	-3.18	-0.25	-0.26	1.31	1.65	5.72	5535.14万	5.56亿	42.29亿	167.48
600884	杉杉股份	14.89	-3.19	-0.49	-0.07	2.40	1.72	6.57	2.93亿	8.22亿	122.35亿	50.10
603999	读者传媒	21.70	-3.21	-0.72	--	2.07	1.32	6.11	5167.54万	1.15亿	25.00亿	109.48
600213	亚星客车	11.14	-3.21	-0.37	-0.09	1.41	1.39	6.52	3444.43万	2.20亿	24.51亿	113.73
603050	科林电气	45.02	-3.25	-1.51	-0.29	39.19	0.88	10.06	5.75亿	3334.00万	15.01亿	335.94
603703	盛洋科技	18.78	-3.25	-0.63	0.16	3.42	1.34	7.11	6113.52万	9591.88万	18.01亿	79.16
600532	宏达矿业	12.74	-3.27	-0.43	1.19	1.62	3.12	7.29	8134.46万	3.96亿	50.48亿	--
603618	杭电股份	9.77	-3.27	-0.33	0.21	1.50	1.80	8.22	3837.42万	2.63亿	25.72亿	57.74
600846	同济科技	8.57	-3.27	-0.29	0.23	4.25	1.09	10.61	2.30亿	6.25亿	53.54亿	44.02
603366	日出东方	7.33	-3.30	-0.25	-0.14	0.61	1.53	5.54	3583.82万	8.00亿	58.64亿	87.16
603611	诺力股份	28.62	-3.31	-0.98	0.11	2.13	1.83	6.52	5627.81万	9302.50万	26.62亿	39.07
600979	广安爱众	5.54	-3.32	-0.19	--	1.76	1.54	5.76	6986.28万	7.18亿	39.77亿	28.19
603026	石大胜华	28.75	-3.33	-0.99	--	3.43	2.01	5.85	1.38亿	1.40亿	40.37亿	32.60
601010	文峰股份	4.33	-3.35	-0.15	--	0.52	1.78	5.80	4193.56万	18.48亿	80.02亿	22.10
600845	宝信软件	15.59	-3.35	-0.54	-0.19	0.35	1.98	7.38	2889.35万	5.24亿	81.68亿	36.86
600748	上实发展	7.18	-3.37	-0.25	-0.28	0.52	1.94	5.38	5309.20万	14.08亿	101.12亿	27.57
600077	宋都股份	4.00	-3.38	-0.14	0.50	0.94	2.12	5.56	5029.71万	13.40亿	53.60亿	--
600716	凤凰股份	5.40	-3.40	-0.19	--	1.34	1.55	5.37	6579.04万	9.10亿	49.15亿	--
603333	明星电缆	7.33	-3.43	-0.26	0.41	0.56	1.41	8.43	2137.34万	5.20亿	38.12亿	244.75
600152	维科精华	9.12	-3.49	-0.33	-0.22	4.97	1.88	5.18	1.33亿	2.93亿	26.77亿	--
603699	纽威股份	14.92	-3.49	-0.54	-0.07	0.24	2.32	5.24	2675.95万	7.50亿	111.90亿	53.77
600836	界龙实业	7.18	-3.50	-0.26	0.14	1.87	1.56	6.72	8731.93万	6.53亿	46.89亿	--
600156	华升股份	7.45	-3.50	-0.27	--	0.91	1.43	7.12	2723.99万	4.02亿	29.96亿	--
600546	山煤国际	3.84	-3.52	-0.14	-0.52	0.79	2.10	6.78	5969.75万	19.82亿	76.13亿	82.26
600576	万家文化	10.35	-3.54	-0.38	0.19	3.74	1.84	6.71	1.85亿	4.80亿	49.66亿	62.96
600783	鲁信创投	18.14	-3.61	-0.68	-0.06	0.94	1.83	7.17	1.26亿	7.44亿	135.03亿	201.94
600822	上海物贸	12.99	-3.63	-0.49	-0.15	1.10	1.29	7.94	5610.72万	3.96亿	51.46亿	139.50
600257	大湖股份	7.42	-3.64	-0.28	-0.27	1.74	1.12	4.80	5531.93万	4.27亿	31.69亿	140.94
603022	新通联	18.97	-3.66	-0.72	-0.16	4.63	1.03	7.42	5707.87万	6500.00万	12.33亿	176.75
601567	三星医疗	10.00	-3.66	-0.38	-0.10	0.56	2.04	5.49	5635.50万	10.15亿	101.55亿	36.48
600280	中央商场	7.36	-3.67	-0.28	--	0.66	1.41	7.59	5633.42万	11.48亿	84.52亿	45.49
600408	安泰集团	3.67	-3.67	-0.14	-0.27	3.23	1.54	5.77	1.18亿	10.07亿	36.95亿	--
600130	波导股份	5.74	-3.69	-0.22	-0.17	2.15	2.02	7.38	9423.38万	7.68亿	44.08亿	--
600389	江山股份	17.42	-3.70	-0.67	0.46	0.55	1.74	5.03	2875.78万	2.97亿	51.74亿	33.17
600200	江苏吴中	12.16	-3.72	-0.47	-0.08	3.10	2.19	8.31	2.47亿	6.67亿	81.06亿	87.05
601999	出版传媒	8.74	-3.75	-0.34	--	0.84	1.93	7.93	4031.94万	5.51亿	48.15亿	113.44
600082	海泰发展	6.16	-3.75	-0.24	0.16	1.34	1.14	6.72	5218.60万	6.33亿	38.96亿	--
600419	天润乳业	46.20	-3.77	-1.81	-0.15	0.58	1.12	7.17	2435.20万	8949.90万	41.35亿	50.73
600610	中毅达	7.86	-3.79	-0.31	--	2.43	1.92	7.59	7160.52万	3.76亿	29.52亿	3297.56
601116	三江购物	25.49	-3.81	-1.01	0.28	4.05	1.23	8.38	4.19亿	4.11亿	104.70亿	64.96
600961	株冶集团	8.57	-3.82	-0.34	0.12	0.81	1.55	8.75	3653.85万	5.27亿	45.20亿	404.92
600866	星湖科技	5.24	-3.85	-0.21	0.19	1.25	1.63	6.24	3614.30万	5.50亿	28.84亿	--
600616	金枫酒业	10.98	-3.85	-0.44	0.09	1.23	1.93	7.53	6936.11万	5.15亿	56.51亿	26.28
603959	百利科技	21.10	-3.87	-0.85	0.14	1.88	1.51	7.20	2227.68万	5600.00万	11.82亿	133.47
603869	北部湾旅	27.22	-3.88	-1.10	-0.11	2.35	1.50	8.02	4660.60万	7287.29万	19.84亿	262.28
600378	天科股份	12.59	-3.89	-0.51	-0.08	2.60	2.53	6.11	9717.88万	2.97亿	37.42亿	236.96
600191	华资实业	9.07	-3.92	-0.37	0.33	5.08	2.65	8.69	2.23亿	4.85亿	43.98亿	126.12
600083	博信股份	12.58	-4.04	-0.53	-0.24	0.72	0.99	7.02	2066.52万	2.27亿	28.61亿	--
600493	凤竹纺织	10.91	-4.05	-0.46	--	1.11	1.89	7.74	3322.94万	2.72亿	29.68亿	183.32
600753	东方银星	27.06	-4.08	-1.15	-0.73	0.72	1.09	8.69	2448.85万	1.28亿	34.64亿	--
600736	苏州高新	7.42	-4.13	-0.32	-0.40	0.46	1.60	4.39	3890.38万	11.39亿	84.51亿	21.27
600207	安彩高科	8.32	-4.15	-0.36	0.12	1.51	2.24	4.03	8585.31万	6.90亿	57.41亿	--
600438	通威股份	5.77	-4.15	-0.25	-0.69	0.89	1.67	5.65	1.00亿	19.34亿	111.58亿	21.08
600595	中孚实业	4.55	-4.21	-0.20	-0.22	1.19	2.17	7.58	9383.07万	17.42亿	79.24亿	549.70
600575	皖江物流	4.32	-4.21	-0.19	-0.23	0.44	1.08	6.43	4675.45万	24.35亿	105.20亿	34.14
600781	辅仁药业	18.85	-4.22	-0.83	--	3.75	1.92	6.81	1.26亿	1.78亿	33.48亿	150.03
600158	中体产业	13.62	-4.22	-0.60	0.07	3.36	1.22	8.93	3.02亿	6.57亿	89.55亿	--
601996	丰林集团	4.71	-4.27	-0.21	--	4.33	0.92	5.69	1.89亿	9.38亿	44.17亿	50.34
600662	强生控股	8.20	-4.32	-0.37	0.37	1.00	1.83	5.83	8690.65万	10.53亿	86.38亿	111.99
601128	常熟银行	14.36	-4.33	-0.65	-0.14	23.61	0.96	7.93	7.54亿	2.22亿	31.92亿	25.23
600582	天地科技	4.53	-4.43	-0.21	--	0.96	1.96	6.54	1.21亿	27.74亿	125.68亿	405.62
600775	南京熊猫	11.40	-4.44	-0.53	--	1.16	1.81	7.54	8907.19万	6.72亿	76.59亿	242.64
600678	四川金顶	11.87	-4.50	-0.56	--	1.88	2.17	8.21	7753.26万	3.49亿	41.43亿	--
600095	哈高科	8.01	-4.53	-0.38	-0.13	5.44	0.81	6.44	1.55亿	3.61亿	28.94亿	--
600629	华建集团	22.39	-4.60	-1.08	0.18	5.82	0.84	8.44	4.50亿	3.48亿	77.92亿	50.29
600604	市北高新	13.46	-4.61	-0.65	-0.30	1.16	1.86	7.65	5957.50万	3.82亿	51.36亿	--
600381	青海春天	12.42	-4.61	-0.60	0.81	3.32	1.69	7.83	8195.75万	1.99亿	24.71亿	56.20
600756	浪潮软件	17.56	-4.62	-0.85	--	2.36	1.90	7.71	1.34亿	3.24亿	56.91亿	63.49
600071	凤凰光学	18.10	-4.64	-0.88	0.56	3.55	1.53	8.43	1.52亿	2.37亿	42.98亿	--
600319	亚星化学	10.15	-4.70	-0.50	-0.49	2.99	1.53	10.05	9543.37万	3.16亿	32.03亿	3862.83
603669	灵康药业	24.15	-4.70	-1.19	0.08	2.05	2.18	6.04	4314.08万	8645.00万	20.88亿	55.56
600202	哈空调	13.75	-4.78	-0.69	-0.43	2.41	0.98	8.45	1.28亿	3.83亿	52.71亿	--
600825	新华传媒	7.29	-4.83	-0.37	-0.14	0.96	3.55	8.22	7336.16万	10.45亿	76.17亿	263.12
600182	S佳通	21.65	-4.96	-1.13	-0.14	2.55	1.83	3.34	9422.19万	1.70亿	36.80亿	65.65
600896	览海投资	8.39	-4.98	-0.44	-0.12	0.97	2.62	7.47	4706.61万	5.77亿	48.42亿	--
600215	长春经开	9.99	-5.04	-0.53	--	3.03	2.29	8.74	1.40亿	4.65亿	46.46亿	--
600354	敦煌种业	7.44	-5.10	-0.40	-0.40	7.27	1.33	10.20	2.42亿	4.48亿	33.32亿	3.59
600577	XD精达股	4.76	-5.18	-0.26	-0.21	2.28	1.45	8.17	1.54亿	14.19亿	67.55亿	35.90
600621	华鑫股份	11.14	-5.19	-0.61	-0.18	1.49	2.05	8.17	8667.03万	5.24亿	58.38亿	136.50
600338	西藏珠峰	33.35	-5.31	-1.87	-0.18	3.56	3.07	9.51	1.87亿	1.58亿	52.80亿	17.80
600588	用友网络	15.19	-5.36	-0.86	0.40	0.91	3.70	10.03	2.02亿	14.60亿	221.83亿	--
600339	中油工程	7.50	-5.42	-0.43	-0.66	8.53	1.20	8.20	3.72亿	5.78亿	43.36亿	47.89
600579	天华院	14.42	-5.44	-0.83	-0.55	1.21	1.87	7.41	6530.55万	3.71亿	53.48亿	3439.39
600749	西藏旅游	15.88	-5.59	-0.94	0.19	1.55	1.82	8.09	4685.40万	1.89亿	30.04亿	--
600171	XD上海贝	10.19	-5.65	-0.61	-0.29	1.53	2.33	8.70	1.06亿	6.74亿	68.66亿	114.82
603779	威龙股份	23.05	-5.73	-1.40	-0.13	5.04	1.41	8.26	5849.67万	5020.00万	11.57亿	75.13
603096	新经典	49.58	-5.78	-3.04	-0.06	33.51	1.00	6.84	5.45亿	3336.00万	16.54亿	36.13
600242	中昌数据	17.11	-5.83	-1.06	-0.41	6.34	0.72	5.72	2.87亿	2.67亿	45.74亿	73.36
603336	宏辉果蔬	29.69	-5.87	-1.85	0.41	20.34	2.48	7.26	1.98亿	3335.00万	9.90亿	52.30
600255	鑫科材料	3.69	-5.87	-0.23	-0.54	3.12	2.78	5.36	2.00亿	17.70亿	65.30亿	115.71
603828	柯利达	19.44	-6.13	-1.27	-0.26	4.41	2.56	8.55	5217.79万	6012.00万	11.69亿	34.61
600745	中茵股份	18.89	-6.21	-1.25	--	2.08	2.77	9.78	1.89亿	4.83亿	91.30亿	21.82
603826	坤彩科技	23.37	-6.74	-1.69	0.43	41.81	0.88	4.99	8.61亿	9000.00万	21.03亿	80.10
600816	安信信托	10.38	-6.99	-0.78	-0.29	2.45	3.96	9.59	6.37亿	24.98亿	259.25亿	11.59
600186	莲花健康	3.68	-7.07	-0.28	--	2.43	4.54	9.60	9469.10万	10.62亿	39.08亿	--
601518	吉林高速	3.67	-7.32	-0.29	--	1.05	2.39	4.80	4641.56万	12.13亿	44.52亿	22.84
600260	凯乐科技	18.25	-7.64	-1.51	0.44	4.61	3.01	10.68	4.61亿	5.39亿	98.43亿	39.36
601003	柳钢股份	4.34	-7.66	-0.36	0.46	4.94	1.13	4.25	5.40亿	25.63亿	111.23亿	13.72
600647	同达创业	23.24	-7.74	-1.95	-0.26	2.19	3.15	9.96	7185.67万	1.39亿	32.34亿	65.13
600151	航天机电	8.19	-7.77	-0.69	0.12	3.82	3.32	5.07	3.90亿	12.50亿	102.39亿	--
600602	云赛智联	7.54	-7.82	-0.64	-0.79	1.90	2.17	9.17	1.28亿	8.80亿	66.32亿	42.31
601028	玉龙股份	8.83	-8.02	-0.77	--	1.66	4.68	10.62	1.15亿	7.83亿	69.14亿	1834.32
600167	联美控股	20.78	-8.05	-1.82	0.15	2.54	1.25	7.70	5972.78万	1.12亿	23.25亿	7.83
600986	科达股份	13.01	-8.51	-1.21	0.15	3.73	5.95	12.59	2.20亿	4.52亿	58.85亿	32.27
600129	太极集团	14.00	-9.38	-1.45	-0.14	2.36	4.09	9.97	1.43亿	4.27亿	59.77亿	645.83
603323	吴江银行	19.63	-9.41	-2.04	0.26	48.22	1.07	6.92	10.72亿	1.11亿	21.89亿	32.11
600804	鹏博士	17.38	-9.71	-1.87	-0.17	2.08	3.55	9.66	5.13亿	13.90亿	241.51亿	35.65
600399	抚顺特钢	5.79	-9.95	-0.64	-0.17	5.80	3.58	6.69	3.84亿	11.30亿	65.41亿	59.81
600446	金证股份	19.00	-9.95	-2.10	-0.58	4.83	1.49	4.74	7.46亿	8.01亿	152.27亿	--
600800	天津磁卡	7.87	-9.95	-0.87	--	5.70	2.50	4.12	2.77亿	6.11亿	48.08亿	--
600536	中国软件	20.66	-9.98	-2.29	--	4.00	3.16	9.94	4.14亿	4.95亿	102.18亿	--
600198	大唐电信	14.68	-9.99	-1.63	--	3.97	2.37	9.44	5.06亿	8.39亿	123.23亿	--
601113	华鼎股份	9.27	-10.00	-1.03	--	1.08	1.40	6.89	6442.04万	6.40亿	59.33亿	50.48
600365	通葡股份	9.90	-10.00	-1.10	--	4.75	2.11	8.73	1.90亿	4.00亿	39.60亿	447.75
600828	茂业商业	7.55	-10.01	-0.84	--	10.95	3.28	3.81	4.75亿	5.70亿	43.02亿	16.46
600469	风神股份	8.71	-10.02	-0.97	--	2.37	1.99	7.85	1.20亿	5.62亿	48.99亿	--
600712	南宁百货	8.42	-10.04	-0.94	--	1.03	3.09	10.04	4846.54万	5.38亿	45.30亿	--
