id	name	now_prices	up_down_rates	up_downs	up_rates	turnover_rates	volume_ratios	amplitudes	turnovers	tradable_shares	market_values	pe_ratios
000701	厦门信达	12.08	-0.08	-0.01	--	0.84	0.76	1.99	3853.68万	3.78亿	45.65亿	29.80
300475	聚隆科技	23.68	-0.08	-0.02	--	17.05	0.92	3.00	2.47亿	6125.00万	14.50亿	93.55
600137	浪莎股份	46.49	-0.09	-0.04	0.48	0.48	0.73	2.34	2150.47万	9721.76万	45.20亿	326.62
002831	裕同科技	69.91	-0.09	-0.06	-0.06	2.25	0.75	2.34	6381.53万	4027.19万	28.15亿	43.09
300641	正丹股份	23.34	-0.09	-0.02	--	12.71	0.78	4.50	2.12亿	7200.00万	16.80亿	44.18
300259	新天科技	11.66	-0.09	-0.01	--	1.75	0.66	2.83	5169.18万	2.55亿	29.69亿	89.89
300005	探路者  	11.69	-0.09	-0.01	0.09	0.81	0.48	1.54	3306.85万	3.49亿	40.77亿	34.59
000878	云南铜业	11.49	-0.09	-0.01	--	1.20	0.79	2.26	1.94亿	14.16亿	162.74亿	60.70
603968	醋化股份	22.89	-0.09	-0.02	--	0.81	0.42	1.88	2517.72万	1.37亿	31.27亿	24.92
000810	创维数字	11.19	-0.09	-0.01	0.18	0.45	0.80	1.88	2053.56万	4.08亿	45.64亿	93.97
600376	首开股份	11.06	-0.09	-0.01	0.09	0.48	0.71	1.54	1.19亿	22.42亿	247.97亿	44.52
000869	张  裕Ａ	32.29	-0.09	-0.03	--	0.13	0.54	1.18	1930.33万	4.53亿	146.42亿	10.71
603686	龙马环卫	32.14	-0.09	-0.03	-0.06	1.41	0.88	3.89	4772.01万	1.06亿	34.15亿	33.95
300569	天能重工	71.76	-0.10	-0.07	--	2.47	0.64	1.46	3685.43万	2084.00万	14.95亿	46.04
000413	东旭光电	9.89	-0.10	-0.01	--	1.48	0.87	2.02	4.36亿	29.89亿	295.65亿	31.10
000550	江铃汽车	19.59	-0.10	-0.02	--	0.53	0.78	1.38	5359.59万	5.17亿	101.38亿	18.49
600745	中茵股份	18.87	-0.11	-0.02	0.27	0.95	0.91	3.12	8565.78万	4.83亿	91.20亿	21.79
600674	川投能源	9.39	-0.11	-0.01	0.11	0.21	0.49	0.85	8578.14万	44.02亿	413.36亿	12.80
603001	奥康国际	18.70	-0.11	-0.02	0.05	0.48	0.91	2.03	3571.29万	4.01亿	74.98亿	16.45
300401	花园生物	27.90	-0.11	-0.03	-0.22	0.90	0.72	1.83	2428.98万	9658.40万	26.95亿	61.61
300527	华舟应急	18.53	-0.11	-0.02	0.05	1.46	0.73	2.05	3126.30万	1.16亿	21.44亿	505.05
603869	北部湾旅	27.19	-0.11	-0.03	0.04	0.88	0.52	2.17	1741.09万	7287.29万	19.81亿	261.99
300572	安车检测	45.05	-0.11	-0.05	--	3.72	0.83	2.57	2783.23万	1667.00万	7.51亿	110.96
002001	新 和 成	17.75	-0.11	-0.02	-0.06	0.33	0.77	1.24	6310.74万	10.73亿	190.47亿	20.85
300250	初灵信息	17.68	-0.11	-0.02	-0.11	1.09	0.51	2.43	2361.86万	1.23亿	21.71亿	--
600804	鹏博士	17.36	-0.12	-0.02	-0.06	0.87	0.95	5.58	2.05亿	13.90亿	241.24亿	35.60
000672	上峰水泥	8.59	-0.12	-0.01	--	2.10	0.86	2.56	1.47亿	8.14亿	69.89亿	19.91
000626	远大控股	17.20	-0.12	-0.02	0.18	0.69	1.08	2.50	4783.56万	4.05亿	69.59亿	26.84
601139	深圳燃气	8.61	-0.12	-0.01	--	0.25	1.77	2.90	4726.43万	21.82亿	187.87亿	21.44
002596	海南瑞泽	8.37	-0.12	-0.01	-0.12	0.46	0.54	1.07	2462.02万	6.37亿	53.35亿	258.86
603179	新泉股份	49.84	-0.12	-0.06	--	20.14	2.41	6.17	3.99亿	3985.00万	19.86亿	35.83
300055	万邦达  	16.61	-0.12	-0.02	--	4.64	0.79	5.11	4.53亿	5.88亿	97.61亿	35.29
603528	多伦科技	40.48	-0.12	-0.05	0.17	2.34	0.71	3.31	5917.52万	6253.00万	25.31亿	105.08
300143	星河生物	24.00	-0.12	-0.03	--	0.63	0.83	1.91	1403.63万	9256.38万	22.22亿	33.87
600287	江苏舜天	7.76	-0.13	-0.01	0.26	0.61	0.72	1.80	2071.68万	4.37亿	33.90亿	45.47
603456	九洲药业	15.44	-0.13	-0.02	--	0.56	0.47	1.75	1235.47万	1.43亿	22.12亿	40.53
600131	岷江水电	7.67	-0.13	-0.01	0.26	0.75	0.68	2.60	2277.19万	3.97亿	30.48亿	382.22
002006	精功科技	7.58	-0.13	-0.01	--	0.57	0.79	2.90	1907.34万	4.43亿	33.57亿	74.77
300280	南通锻压	29.99	-0.13	-0.04	0.44	1.22	1.62	0.70	4669.93万	1.28亿	38.39亿	264.76
300448	浩云科技	22.60	-0.13	-0.03	-0.44	2.31	0.70	2.39	3799.62万	7253.95万	16.39亿	--
600728	佳都科技	7.35	-0.14	-0.01	0.27	0.57	0.91	2.31	5529.79万	13.29亿	97.67亿	230.06
600589	广东榕泰	7.28	-0.14	-0.01	0.41	0.59	0.72	1.37	2593.11万	6.02亿	43.81亿	44.10
300199	翰宇药业	14.59	-0.14	-0.02	-0.07	0.50	0.45	2.05	4069.73万	5.59亿	81.62亿	42.69
000655	金岭矿业	7.17	-0.14	-0.01	--	0.65	0.59	2.79	2765.13万	5.95亿	42.69亿	53.85
300318	博晖创新	7.12	-0.14	-0.01	0.14	0.36	0.71	1.54	1393.55万	5.49亿	39.09亿	1048.26
002722	金轮股份	28.14	-0.14	-0.04	--	2.97	0.63	3.34	8605.38万	1.03亿	29.02亿	49.80
002751	易尚展示	34.95	-0.14	-0.05	0.03	2.32	0.61	3.63	6130.01万	7595.00万	26.54亿	867.14
300446	乐凯新材	41.93	-0.14	-0.06	-0.05	9.63	0.72	5.45	3.03亿	7528.21万	31.57亿	42.21
000929	兰州黄河	13.84	-0.14	-0.02	-0.14	0.70	0.71	2.67	1778.86万	1.86亿	25.69亿	36.44
000601	韶能股份	6.85	-0.15	-0.01	0.15	0.66	0.56	2.19	4895.24万	10.80亿	73.97亿	14.96
002724	海洋王  	20.37	-0.15	-0.03	-0.05	1.99	0.54	2.30	2704.28万	6703.59万	13.66亿	158.24
600993	马应龙	20.45	-0.15	-0.03	0.10	1.29	0.62	2.29	1.14亿	4.30亿	87.98亿	25.42
000815	美利云  	13.50	-0.15	-0.02	1.89	0.53	0.61	3.18	2245.85万	3.17亿	42.77亿	--
600395	盘江股份	6.77	-0.15	-0.01	--	0.33	0.84	1.92	3733.46万	16.55亿	112.05亿	10.62
002666	德联集团	6.75	-0.15	-0.01	0.15	0.71	0.96	2.07	2135.64万	4.44亿	29.97亿	41.46
002244	滨江集团	6.76	-0.15	-0.01	0.30	0.30	0.56	1.48	5511.84万	27.03亿	182.72亿	12.21
002452	长高集团	6.69	-0.15	-0.01	--	0.83	0.64	1.34	1895.38万	3.40亿	22.78亿	45.66
603218	日月股份	39.88	-0.15	-0.06	-0.10	5.56	0.69	3.08	9105.23万	4100.00万	16.35亿	71.23
300006	莱美药业	6.62	-0.15	-0.01	-0.75	1.36	0.86	2.71	5227.89万	5.84亿	38.68亿	61.46
000599	青岛双星	6.55	-0.15	-0.01	0.15	0.80	0.71	2.13	3290.73万	6.28亿	41.13亿	44.88
002686	亿利达  	12.96	-0.15	-0.02	--	0.35	0.76	2.46	1302.34万	2.82亿	36.56亿	86.93
002389	南洋科技	19.42	-0.15	-0.03	--	1.20	0.61	2.37	1.23亿	5.28亿	102.52亿	138.52
002597	金禾实业	19.28	-0.15	-0.03	0.47	0.80	0.53	1.29	8571.97万	5.54亿	106.91亿	13.54
600012	皖通高速	12.69	-0.16	-0.02	0.16	0.16	0.36	2.36	2378.24万	11.66亿	147.91亿	17.93
600021	上海电力	12.63	-0.16	-0.02	0.08	0.25	0.58	1.90	6804.60万	21.40亿	270.25亿	92.26
600975	新五丰	6.28	-0.16	-0.01	0.16	0.91	0.68	1.11	2671.95万	4.69亿	29.44亿	30.69
000538	云南白药	86.85	-0.16	-0.14	0.04	0.28	0.77	1.72	2.50亿	10.41亿	904.45亿	31.18
603037	凯众股份	55.39	-0.16	-0.09	0.34	11.00	1.09	3.42	1.22亿	2000.00万	11.08亿	31.88
600705	中航资本	6.17	-0.16	-0.01	--	0.30	0.49	1.62	1.40亿	76.19亿	470.06亿	26.05
002550	千红制药	6.11	-0.16	-0.01	--	0.33	0.79	0.82	1728.74万	8.53亿	52.15亿	27.77
002753	永东股份	24.40	-0.16	-0.04	0.33	1.37	0.76	2.70	1898.53万	5692.50万	13.89亿	23.09
300335	迪森股份	18.21	-0.17	-0.03	--	0.91	0.65	1.75	4304.09万	2.62亿	47.66亿	47.28
603203	快克股份	54.60	-0.17	-0.09	0.13	2.29	0.90	1.26	2861.63万	2300.00万	12.56亿	47.27
300627	华测导航	53.93	-0.17	-0.09	-0.04	6.17	0.74	2.81	9855.64万	2980.00万	16.07亿	173.72
300007	汉威电子	17.72	-0.17	-0.03	0.23	0.96	0.76	2.20	3781.89万	2.24亿	39.63亿	74.41
601588	北辰实业	5.88	-0.17	-0.01	0.17	0.49	0.64	2.21	7704.69万	26.60亿	156.41亿	16.59
600642	申能股份	5.79	-0.17	-0.01	--	0.22	0.62	1.38	5829.58万	45.52亿	263.56亿	13.02
000545	金浦钛业	5.69	-0.17	-0.01	--	1.35	1.03	2.46	7309.60万	9.59亿	54.59亿	26.35
600328	兰太实业	11.44	-0.17	-0.02	0.53	1.01	0.45	2.09	5039.59万	4.38亿	50.11亿	22.23
600153	建发股份	11.42	-0.17	-0.02	0.26	0.67	0.58	1.92	2.16亿	28.35亿	323.78亿	19.17
000937	冀中能源	5.71	-0.17	-0.01	0.18	1.15	0.67	2.80	1.90亿	29.07亿	165.97亿	17.70
300263	隆华节能	5.70	-0.17	-0.01	0.18	1.75	0.33	2.28	4851.98万	4.88亿	27.83亿	124.53
600824	益民集团	5.65	-0.18	-0.01	-0.18	0.32	0.69	1.59	1890.65万	10.54亿	59.55亿	29.53
300325	德威新材	5.56	-0.18	-0.01	0.36	0.53	0.76	1.26	2325.89万	7.94亿	44.17亿	144.11
000543	皖能电力	5.50	-0.18	-0.01	--	0.61	0.90	1.27	5983.11万	17.90亿	98.47亿	--
600322	天房发展	5.42	-0.18	-0.01	--	0.44	0.67	3.50	2636.60万	11.06亿	59.93亿	27.49
002833	弘亚数控	53.60	-0.19	-0.10	0.66	5.19	0.79	2.35	9248.75万	3336.00万	17.88亿	33.25
000338	潍柴动力	10.68	-0.19	-0.02	0.19	0.74	0.67	1.22	1.71亿	21.59亿	230.63亿	9.05
600522	中天科技	10.61	-0.19	-0.02	0.19	1.22	1.03	1.98	2.96亿	22.76亿	241.47亿	18.26
600611	大众交通	5.31	-0.19	-0.01	--	0.50	0.85	2.07	4141.60万	15.63亿	83.01亿	16.95
600070	浙江富润	10.53	-0.19	-0.02	-0.10	0.40	0.58	2.84	1499.75万	3.57亿	37.55亿	25.36
000850	华茂股份	5.25	-0.19	-0.01	--	0.30	0.71	1.33	1482.85万	9.43亿	49.53亿	113.32
002422	科伦药业	15.61	-0.19	-0.03	--	0.27	0.59	1.53	4069.48万	9.83亿	153.51亿	29.17
300522	世名科技	87.08	-0.20	-0.17	-0.14	2.47	0.69	4.36	3628.01万	1667.00万	14.52亿	114.33
000333	美的集团	35.75	-0.20	-0.07	-0.42	0.62	0.93	2.90	13.65亿	61.87亿	2211.72亿	13.28
300394	天孚通信	25.38	-0.20	-0.05	0.04	0.83	0.90	1.73	1422.72万	6801.41万	17.26亿	37.15
000897	津滨发展	5.07	-0.20	-0.01	--	2.34	0.86	5.51	1.92亿	16.17亿	81.99亿	--
002266	浙富控股	5.03	-0.20	-0.01	0.20	0.45	0.71	1.79	3366.88万	14.80亿	74.46亿	126.68
600311	荣华实业	4.98	-0.20	-0.01	--	0.81	0.68	2.00	2685.38万	6.66亿	33.15亿	--
601567	三星医疗	9.98	-0.20	-0.02	--	0.21	0.62	2.80	2104.96万	10.15亿	101.34亿	36.41
002156	通富微电	9.96	-0.20	-0.02	-0.10	0.23	0.49	1.10	2227.34万	9.72亿	96.85亿	67.22
300420	五洋科技	9.88	-0.20	-0.02	--	6.15	0.57	3.64	1.12亿	1.84亿	18.13亿	121.32
000430	张家界  	9.90	-0.20	-0.02	--	1.16	0.73	2.02	2391.38万	2.09亿	20.69亿	75.06
601799	星宇股份	38.69	-0.21	-0.08	0.03	0.19	0.68	2.14	1730.78万	2.40亿	92.72亿	26.93
600101	明星电力	9.67	-0.21	-0.02	-0.21	0.60	0.67	2.58	1862.18万	3.24亿	31.35亿	31.70
600958	东方证券	14.37	-0.21	-0.03	--	0.39	0.78	1.81	1.75亿	31.26亿	449.23亿	26.45
000860	顺鑫农业	19.06	-0.21	-0.04	-0.05	0.44	0.46	1.15	4710.98万	5.63亿	107.31亿	14.46
002766	索菱股份	33.18	-0.21	-0.07	--	0.60	0.58	1.62	1765.30万	8814.20万	29.25亿	83.67
002613	北玻股份	4.70	-0.21	-0.01	--	0.68	0.64	2.34	1212.45万	3.82亿	17.95亿	549.45
300533	冰川网络	92.30	-0.22	-0.20	-0.09	1.33	0.78	2.37	3064.26万	2500.00万	23.07亿	77.26
002477	雏鹰农牧	4.63	-0.22	-0.01	0.22	2.63	0.70	4.09	2.61亿	21.52亿	99.64亿	32.03
000065	北方国际	27.69	-0.22	-0.06	--	1.94	0.67	3.60	2.13亿	4.01亿	110.90亿	50.77
601107	四川成渝	4.59	-0.22	-0.01	0.22	0.25	0.66	1.74	2489.67万	21.63亿	99.27亿	12.60
002604	龙力生物	9.18	-0.22	-0.02	0.22	0.68	0.43	1.96	2702.11万	4.31亿	39.61亿	40.62
002066	瑞泰科技	13.76	-0.22	-0.03	0.22	1.21	0.54	3.12	3841.90万	2.31亿	31.79亿	148.71
600595	中孚实业	4.54	-0.22	-0.01	--	0.57	0.82	4.18	4487.02万	17.42亿	79.07亿	548.49
002250	联化科技	13.47	-0.22	-0.03	--	0.50	0.58	2.07	4626.44万	6.79亿	91.40亿	36.99
002378	章源钨业	8.97	-0.22	-0.02	0.11	0.41	0.66	2.89	3384.34万	9.23亿	82.79亿	595.43
600108	亚盛集团	4.45	-0.22	-0.01	--	0.66	0.74	2.02	5682.51万	19.47亿	86.64亿	111.21
600168	XD武汉控	8.92	-0.22	-0.02	--	0.39	0.94	1.79	2471.97万	7.10亿	63.29亿	24.64
002493	荣盛石化	13.25	-0.23	-0.03	--	0.10	0.49	1.28	2877.24万	22.78亿	301.85亿	13.57
002578	闽发铝业	8.85	-0.23	-0.02	-0.11	1.50	0.78	1.01	3642.29万	2.74亿	24.28亿	162.15
600887	伊利股份	17.54	-0.23	-0.04	0.06	0.46	0.51	0.74	4.83亿	60.33亿	1058.25亿	15.38
601999	出版传媒	8.72	-0.23	-0.02	-0.12	0.47	0.92	2.63	2254.28万	5.51亿	48.04亿	113.18
002356	赫美集团	26.08	-0.23	-0.06	1.48	0.77	1.43	2.49	4763.98万	2.40亿	62.59亿	130.43
000631	顺发恒业	4.34	-0.23	-0.01	--	0.12	0.68	1.15	1151.06万	21.66亿	94.02亿	39.73
300434	金石东方	25.94	-0.23	-0.06	0.82	1.01	0.40	1.69	1459.12万	5579.74万	14.47亿	--
000593	大通燃气	8.55	-0.23	-0.02	--	0.95	0.48	1.63	2266.34万	2.80亿	23.92亿	368.12
300316	晶盛机电	12.77	-0.23	-0.03	--	0.19	0.46	1.88	2190.56万	9.20亿	117.44亿	51.75
300326	凯利泰  	8.38	-0.24	-0.02	-0.12	0.48	0.50	1.67	2316.70万	5.81亿	48.72亿	39.13
600063	皖维高新	4.18	-0.24	-0.01	--	0.38	0.44	1.43	2393.44万	15.20亿	63.54亿	63.26
600796	钱江生化	8.30	-0.24	-0.02	-0.12	0.95	0.81	2.16	2378.03万	3.01亿	25.02亿	152.24
300238	冠昊生物	24.84	-0.24	-0.06	-0.60	0.74	0.62	1.61	3484.59万	1.89亿	46.84亿	139.89
002507	涪陵榨菜	16.45	-0.24	-0.04	--	0.63	0.45	2.91	3099.23万	3.01亿	49.49亿	33.97
600578	京能电力	4.11	-0.24	-0.01	0.24	0.20	0.44	2.19	3708.72万	46.17亿	189.77亿	--
300132	青松股份	8.17	-0.24	-0.02	--	0.83	0.63	1.95	1899.06万	2.79亿	22.77亿	68.68
000906	浙商中拓	12.25	-0.24	-0.03	--	0.55	0.69	1.79	2218.62万	3.31亿	40.50亿	26.65
600593	大连圣亚	28.13	-0.25	-0.07	--	0.39	0.52	1.77	1010.97万	9200.00万	25.88亿	--
600585	海螺水泥	19.96	-0.25	-0.05	--	0.38	0.59	1.45	3.00亿	40.00亿	798.34亿	12.28
000662	天夏智慧	15.91	-0.25	-0.04	--	0.50	0.58	1.63	2281.02万	2.88亿	45.82亿	39.22
600458	时代新材	11.90	-0.25	-0.03	0.17	0.50	0.44	1.34	3945.59万	6.61亿	78.71亿	114.66
300567	精测电子	94.38	-0.25	-0.24	-0.02	5.58	0.69	3.21	1.04亿	2000.00万	18.88亿	86.65
002398	建研集团	11.76	-0.26	-0.03	-0.25	1.18	0.80	1.95	3492.82万	2.52亿	29.59亿	32.70
002607	亚夏汽车	7.81	-0.26	-0.02	0.13	1.81	0.63	2.55	3939.85万	2.80亿	21.84亿	35.97
603030	全筑股份	27.35	-0.26	-0.07	0.18	1.03	0.77	2.15	1806.88万	6435.53万	17.60亿	70.09
002743	富煌钢构	11.67	-0.26	-0.03	0.17	2.10	0.78	3.25	2813.24万	1.15亿	13.38亿	140.88
300602	飞荣达  	46.80	-0.26	-0.12	-0.11	8.27	0.57	3.67	9598.63万	2500.00万	11.70亿	72.53
603338	浙江鼎力	57.85	-0.26	-0.15	0.05	2.66	1.09	3.29	7133.85万	4622.50万	26.74亿	34.99
600499	科达洁能	7.69	-0.26	-0.02	0.39	0.51	0.37	2.59	5594.30万	14.11亿	108.54亿	15.39
300233	金城医药	23.00	-0.26	-0.06	0.09	0.16	0.68	1.17	831.86万	2.29亿	52.67亿	41.50
002588	史丹利  	7.68	-0.26	-0.02	--	0.67	0.64	1.82	3684.09万	7.18亿	55.17亿	27.92
600396	金山股份	3.84	-0.26	-0.01	--	0.29	0.54	1.56	1289.67万	11.65亿	44.72亿	--
601857	中国石油	7.60	-0.26	-0.02	0.13	0.02	0.86	0.92	2.56亿	1619.22亿	12306.08亿	61.02
300111	向日葵  	3.80	-0.26	-0.01	-0.26	0.58	0.72	2.10	2458.18万	11.16亿	42.42亿	--
600886	国投电力	7.56	-0.26	-0.02	-0.13	0.32	0.53	1.58	1.66亿	67.86亿	513.02亿	13.79
300411	金盾股份	37.70	-0.27	-0.10	-0.16	0.48	0.36	2.99	1098.73万	6066.40万	22.87亿	261.81
600633	浙数文化	18.65	-0.27	-0.05	0.27	0.54	0.87	2.57	1.20亿	11.88亿	221.62亿	4.82
600621	华鑫股份	11.11	-0.27	-0.03	-0.18	0.70	0.77	3.32	4122.47万	5.24亿	58.23亿	136.13
002583	海能达  	14.81	-0.27	-0.04	0.14	0.61	0.76	1.35	7763.60万	8.54亿	126.52亿	--
002096	南岭民爆	11.14	-0.27	-0.03	0.36	0.20	0.54	2.42	847.90万	3.71亿	41.31亿	--
002799	环球印务	33.11	-0.27	-0.09	--	3.65	0.81	3.31	3051.58万	2500.00万	8.28亿	136.19
002045	国光电器	18.37	-0.27	-0.05	-0.05	1.14	0.56	3.42	8702.46万	4.16亿	76.36亿	104.00
002746	仙坛股份	29.33	-0.27	-0.08	--	2.35	0.61	2.41	4118.10万	5935.00万	17.41亿	84.58
600422	昆药集团	11.02	-0.27	-0.03	-0.09	0.52	0.72	1.09	3903.61万	6.81亿	75.04亿	23.01
300416	苏试试验	29.25	-0.27	-0.08	0.24	0.35	0.48	2.22	653.49万	6392.00万	18.70亿	--
603393	新天然气	43.57	-0.28	-0.12	0.09	1.84	0.78	1.95	3189.36万	4000.00万	17.43亿	31.42
603101	汇嘉时代	17.84	-0.28	-0.05	-0.11	1.34	0.66	2.12	1724.06万	7200.00万	12.84亿	32.44
601311	骆驼股份	14.17	-0.28	-0.04	-0.07	0.21	0.52	1.06	2503.45万	8.48亿	120.22亿	30.70
600284	浦东建设	10.60	-0.28	-0.03	-0.09	0.67	0.87	2.35	4952.04万	6.93亿	73.46亿	26.83
603777	来伊份	35.34	-0.28	-0.10	-0.11	7.72	1.13	3.05	1.65亿	6000.00万	21.20亿	28.40
002182	云海金属	17.32	-0.29	-0.05	0.12	1.15	0.59	2.07	4361.94万	2.20亿	38.13亿	22.93
601199	江南水务	6.89	-0.29	-0.02	0.15	0.33	0.50	1.45	2120.66万	9.35亿	64.44亿	34.54
603088	宁波精达	34.26	-0.29	-0.10	--	2.09	0.45	2.10	1794.38万	2500.00万	8.56亿	98.13
600639	浦东金桥	17.14	-0.29	-0.05	-0.06	0.18	0.41	1.92	2219.89万	7.03亿	120.52亿	23.92
002552	宝鼎科技	13.68	-0.29	-0.04	-0.07	1.82	0.98	2.62	5000.10万	2.00亿	27.38亿	--
600820	隧道股份	10.24	-0.29	-0.03	--	0.37	0.48	1.36	1.21亿	31.44亿	321.96亿	22.76
300096	易联众  	13.61	-0.29	-0.04	0.44	0.92	0.82	2.71	4749.17万	3.86亿	52.48亿	--
600158	中体产业	13.58	-0.29	-0.04	-0.22	1.62	0.52	2.20	1.45亿	6.57亿	89.29亿	--
603900	通灵珠宝	33.89	-0.29	-0.10	0.06	3.72	0.92	1.44	7667.06万	6079.89万	20.60亿	18.71
600869	智慧能源	6.75	-0.29	-0.02	0.75	0.21	0.94	2.51	2839.16万	20.42亿	137.82亿	315.61
000419	通程控股	6.76	-0.29	-0.02	--	0.56	0.85	1.77	2067.31万	5.43亿	36.73亿	29.08
600823	世茂股份	6.71	-0.30	-0.02	--	0.27	0.84	1.34	4880.73万	26.79亿	179.79亿	18.24
002817	黄山胶囊	43.54	-0.30	-0.13	-0.02	1.86	0.74	2.27	1757.41万	2167.00万	9.44亿	71.98
600126	杭钢股份	6.68	-0.30	-0.02	--	0.34	0.71	1.94	2092.14万	9.27亿	61.92亿	20.98
600584	长电科技	16.69	-0.30	-0.05	0.30	0.96	0.79	1.79	1.58亿	9.85亿	164.32亿	112.86
600535	天士力	39.84	-0.30	-0.12	-0.03	0.17	0.55	0.93	6864.62万	10.33亿	411.48亿	33.83
300445	康斯特  	23.28	-0.30	-0.07	0.04	1.20	0.65	2.01	1144.08万	4080.00万	9.50亿	157.94
300396	迪瑞医疗	33.15	-0.30	-0.10	0.06	1.57	1.28	3.19	2407.96万	4651.69万	15.42亿	46.36
300188	美亚柏科	16.49	-0.30	-0.05	0.43	0.87	0.64	2.84	4250.02万	2.96亿	48.87亿	607.64
300034	钢研高纳	16.50	-0.30	-0.05	--	0.41	0.46	1.27	2806.97万	4.20亿	69.29亿	90.02
002531	天顺风能	6.59	-0.30	-0.02	--	0.21	0.79	1.97	2081.84万	14.73亿	97.09亿	36.59
300519	新光药业	65.79	-0.30	-0.20	-0.02	1.11	0.56	2.21	1464.51万	2000.00万	13.16亿	39.26
000729	燕京啤酒	6.55	-0.30	-0.02	--	0.17	0.42	0.91	2783.86万	25.09亿	164.36亿	85.93
002078	太阳纸业	6.53	-0.30	-0.02	-0.15	0.63	0.67	1.83	1.03亿	25.24亿	164.83亿	9.41
600566	济川药业	32.48	-0.31	-0.10	0.09	0.15	0.36	1.07	3941.62万	7.81亿	253.82亿	22.61
600444	国机通用	16.14	-0.31	-0.05	0.19	0.65	0.47	2.22	1093.82万	1.05亿	16.95亿	53.63
600623	华谊集团	9.65	-0.31	-0.03	-0.10	0.46	0.72	2.48	4152.35万	9.34亿	90.09亿	20.36
600811	东方集团	6.41	-0.31	-0.02	0.16	0.41	0.72	1.24	4365.82万	16.67亿	106.84亿	53.58
002489	浙江永强	6.40	-0.31	-0.02	-0.16	0.30	0.63	1.09	3626.80万	18.74亿	119.92亿	14.21
002363	隆基机械	9.60	-0.31	-0.03	--	1.04	0.61	2.49	3848.13万	3.86亿	37.01亿	37.32
600830	香溢融通	9.55	-0.31	-0.03	0.53	1.57	1.26	3.13	6787.13万	4.54亿	43.39亿	67.82
000637	茂化实华	6.36	-0.31	-0.02	0.16	0.95	0.61	1.88	2219.89万	3.66亿	23.31亿	22.97
002830	名雕股份	63.30	-0.32	-0.20	--	8.76	0.74	2.60	9169.08万	1667.00万	10.55亿	--
300509	新美星  	37.95	-0.32	-0.12	--	1.36	0.68	2.21	1367.30万	2630.00万	9.98亿	63.92
600222	太龙药业	6.34	-0.32	-0.02	-0.31	0.51	0.64	2.36	1652.25万	5.19亿	32.88亿	568.20
300229	拓尔思  	12.57	-0.32	-0.04	0.16	0.50	0.64	2.30	2701.83万	4.35亿	54.71亿	--
300561	汇金科技	53.21	-0.32	-0.17	-0.30	2.79	0.75	2.21	3116.64万	2100.00万	11.17亿	55.74
601678	滨化股份	6.23	-0.32	-0.02	0.32	0.46	0.60	1.76	3405.87万	11.88亿	74.01亿	10.50
600871	石化油服	3.11	-0.32	-0.01	0.97	0.72	0.91	1.92	6231.92万	28.18亿	87.65亿	--
600082	海泰发展	6.14	-0.33	-0.02	0.16	0.62	0.56	2.60	2391.72万	6.33亿	38.84亿	--
002709	天赐材料	36.54	-0.33	-0.12	-0.19	1.29	0.62	2.05	8457.74万	1.79亿	65.48亿	46.43
603606	东方电缆	12.10	-0.33	-0.04	0.17	0.94	0.77	1.40	1592.98万	1.39亿	16.85亿	120.85
600056	中国医药	24.19	-0.33	-0.08	--	0.23	0.36	1.57	5569.79万	10.12亿	244.84亿	19.60
000560	昆百大Ａ	9.03	-0.33	-0.03	0.78	2.27	0.97	6.62	8395.04万	4.16亿	37.56亿	182.13
601579	会稽山	12.01	-0.33	-0.04	-0.08	0.43	0.82	1.74	1269.82万	2.48亿	29.78亿	18.07
600382	广东明珠	14.95	-0.33	-0.05	--	0.38	0.53	1.60	1952.60万	3.42亿	51.09亿	26.85
000735	罗 牛 山	5.97	-0.33	-0.02	--	0.63	0.89	2.17	3995.41万	10.60亿	63.26亿	19.96
300078	思创医惠	20.73	-0.34	-0.07	-0.10	0.91	0.56	1.88	5177.98万	2.74亿	56.89亿	68.31
600054	黄山旅游	17.67	-0.34	-0.06	0.80	0.18	0.52	1.41	1592.73万	5.13亿	90.70亿	70.64
600197	伊力特	17.71	-0.34	-0.06	0.68	0.92	0.71	3.88	7271.32万	4.41亿	78.10亿	17.55
600780	通宝能源	5.84	-0.34	-0.02	0.34	0.51	0.66	1.88	3408.24万	11.47亿	66.96亿	--
603877	太平鸟	29.24	-0.34	-0.10	0.48	4.32	0.92	2.35	6926.60万	5500.00万	16.08亿	59.24
600019	宝钢股份	5.85	-0.34	-0.02	--	0.20	0.95	1.36	2.62亿	220.77亿	1291.49亿	8.54
002368	太极股份	26.21	-0.34	-0.09	-0.11	0.57	0.69	2.36	5894.79万	3.95亿	103.47亿	160.16
603799	华友钴业	43.40	-0.34	-0.15	-0.12	3.66	0.68	3.08	4.30亿	2.71亿	117.73亿	25.55
000063	中兴通讯	17.24	-0.35	-0.06	0.12	0.51	0.68	1.73	3.02亿	34.24亿	590.35亿	14.86
000150	宜华健康	25.70	-0.35	-0.09	0.31	0.29	0.72	2.29	2617.09万	3.54亿	90.96亿	60.82
603186	XD华正新	39.91	-0.35	-0.14	-0.18	9.80	1.10	3.47	1.25亿	3235.00万	12.91亿	31.61
002592	八菱科技	28.40	-0.35	-0.10	0.35	0.64	1.22	3.16	2351.89万	1.31亿	37.20亿	51.20
002546	新联电子	5.67	-0.35	-0.02	-0.18	0.54	0.54	1.93	2380.62万	7.82亿	44.33亿	61.65
